,M229-Ctrl-4-Day,M229-DDR-1,M229-DTPPy-2,M229-IFNy-4-Day,M229-MRDDR2-1,M229-MRDDR4-1,M229-PLX-AZD-11-Day,M229-PLX-AZD-14-Day,M229-PLX-AZD-4-Day,M229-PLX-AZD-7-Day,M229-PLX-AZD-IFNy-11-Day,M229-PLX-AZD-IFNy-14-Day,M229-PLX-AZD-IFNy-4-Day,M229-PLX-AZD-IFNy-7-Day,M238-DTPP-2,M238-DTPPy-2,M395-RDDR-1,M397-Ctrl-4-Day,M397-DTPP2-2,M397-DTPPy,M397-IFNy-4-Day,M397-PLX-AZD-11-Day,M397-PLX-AZD-14-Day,M397-PLX-AZD-4-Day,M397-PLX-AZD-7-Day,M397-PLX-AZD-IFNy-11-Day,M397-PLX-AZD-IFNy-14-Day,M397-PLX-AZD-IFNy-4-Day,M397-PLX-AZD-IFNy-7-Day,SK28-Ctrl-4-Day,SK28-IFNy-4-Day,SK28-PLX-AZD-11-Day,SK28-PLX-AZD-14-Day,SK28-PLX-AZD-4-Day,SK28-PLX-AZD-7-Day,SK28-PLX-AZD-IFNy-11-Day,SK28-PLX-AZD-IFNy-14-Day,SK28-PLX-AZD-IFNy-4-Day,SK28-PLX-AZD-IFNy-7-Day,SKMEL28-DDR-1,SKMEL28-DTPPy1-1,SKMEL28-MRDDR-1,SKMEL28-MRDDR2-1
BMI1_DN_MEL18_DN.V1_DN,0.0597630649283488,0.00911471742924552,-0.289162506469843,0.134890096605966,-0.14448302998604,-0.170743819395187,0.126282705990442,0.0240193995895595,0.04827829800989,0.0798834493641438,0.0883766642019651,-0.0287669225970463,0.206406739329533,0.134949182547365,0.169301531147372,0.0604505560213227,0.0773024161595606,-0.128778970821933,0.0835380380677516,-0.0146768439887538,-0.122385210221154,-0.160745464592511,-0.342089968189664,-0.211619006388086,0.125212174729282,0.0272962841930725,0.0389891656885596,0.219514754369789,-0.0317244034034363,-0.236899073112684,-0.266241830117839,-0.0468611262606052,0.194337374824572,-0.0495807865208965,-6.84415176127606e-06,0.190050292483853,0.211597528169546,0.18507832301457,0.109106141647155,-0.133413106055238,-0.244293484028879,-0.248464203735543,-0.208564493384742
BMI1_DN_MEL18_DN.V1_UP,0.0538700317889782,-0.245282148530334,0.146024618621504,0.119650855291528,0.190755359248985,-0.400781142188679,0.16544591348793,0.249053597202073,0.0222380668405653,0.0749181631715927,0.371977204287918,0.427792635737644,-0.122927900473207,0.182187590498657,0.348193556935485,0.254393926875394,-0.257786321997282,-0.392681514479441,0.321403060537122,0.0860861110552248,-0.193935918284736,-0.414050811078358,-0.408774584895153,-0.562257995921472,-0.230915273840759,-0.307017509709282,-0.00130753812965967,-0.401177626885615,-0.456307003513643,-0.0607096289384889,0.204181151602029,0.190529169313952,0.255002324885643,-0.181551293515832,0.146733161049761,0.32050429147888,0.397252712146643,-0.04309050093719,0.168972976295767,0.299613816879997,-0.37000697700456,0.44191983945679,-0.307417532366826
BMI1_DN.V1_DN,0.109031670016718,0.0494152037915757,-0.352158728986547,0.115119124221975,-0.0971002839891384,-0.177138310304513,0.090226662513546,-0.0407158338613962,0.0049601998989143,-0.0293438331817948,-0.0584065784704485,-0.0451835666995229,0.0364741894796675,-0.00838879278485646,0.235562288309871,0.165424710315342,0.236396188966743,-0.0597332755860084,0.133260756425992,0.098371660885076,-0.137934328623053,-0.206949608502313,-0.372166368635521,-0.245942467792445,0.134887923034402,-0.0865729242493344,-0.0910184996349392,0.165043238439574,-0.0238519703105013,-0.0371780696639415,-0.0768740997842053,-0.246579325859613,0.164297689038739,0.0766853387654656,-0.0940737913079882,0.116141360212944,0.152301778147264,0.21052666893059,0.0139012050823102,-0.0235095969138851,-0.236557239398604,-0.205478024418153,-0.236261754230963
BMI1_DN.V1_UP,0.11369137916703,-0.0963255144305365,0.109656375144391,0.158632032628358,0.120430686789818,-0.354392033929462,0.171777459670572,0.189002678000842,0.0870895530460622,0.100741939952769,0.33297820799522,0.34517088963946,-0.0589707460314445,0.17009101963259,0.331637194769297,0.177560538223011,-0.311375225887499,-0.352840555014724,0.306252687555853,0.0731128543257936,-0.196372181831297,-0.409414082368483,-0.418322152186106,-0.538365156166772,-0.0711356820388717,-0.260507031532598,0.000506123513136975,-0.259854336476948,-0.396980612926004,-0.0939425002206029,0.154302381971863,0.144589848161996,0.297532850554719,-0.162356143587167,0.115082408243695,0.253436644039236,0.377408110599791,0.0132973054601264,0.131896587989772,0.197952054830074,-0.446935069284145,0.370883358214307,-0.347228971515286
MEL18_DN.V1_DN,0.0351964828860701,-0.0472827410457542,-0.359562622671256,0.0664496446488245,-0.141828770333152,-0.170132163398798,0.198137633322449,0.0727620288428334,0.0494576870944378,0.153490660610851,0.117223801791922,-0.014938765109209,0.169082585451421,0.163066979055243,0.158878171091339,0.142067407993925,0.124314995986889,-0.202485665273368,0.119427387505094,-0.0200880637953396,-0.158903944506595,-0.175407301412832,-0.401899991430789,-0.277632774430287,0.0222854766719031,-0.027669006074,0.0166348542870932,0.16785413506156,-0.0194982164043933,-0.212238523698742,-0.162511968671074,-0.219153503874143,0.167500151687185,0.040633065264864,-0.117308690553784,0.139847615867165,0.266919246810745,0.212109829462278,0.00114243519917798,-0.0990345451930648,-0.140247252582984,-0.211584549749249,-0.158453185638334
MEL18_DN.V1_UP,0.173500994574054,-0.307219502715376,0.0785570842358594,0.197800469173273,0.0132506205699113,-0.425485419736444,0.0269442656813898,0.0293853374312461,-0.0199191210746245,-0.0365479207741816,0.197547929255128,0.264769595686248,-0.153556293289278,0.0402969513651552,0.443265613535796,0.271863071823308,-0.265385465522166,-0.142207693021826,0.397922928165284,0.264904195042821,-0.046781071198637,-0.331642834124236,-0.390410413670902,-0.534054177415513,-0.0612765560992801,-0.269794834515398,0.081676046361034,-0.280595721457434,-0.410660187585666,0.0113761318900894,0.208859629990098,0.0964661700265323,0.25910996248017,-0.140690481449508,0.116931086877841,0.17156762981012,0.361474260922122,-0.0483966349612897,0.0695469509827649,0.285212025531228,-0.439615629741112,0.437243160650064,-0.373191348210132
PTEN_DN.V1_DN,0.103943853670043,-0.0465732820125857,-0.0306166204980912,0.113297912810911,0.0202086481693169,0.0816158227567462,-0.0155523183804117,0.0603238389197901,-0.0509277786139702,-0.0637209410173551,0.00676056145695564,0.0463429568470515,0.0260441434022452,-0.0466352907268764,-0.225522324208397,-0.135853098157558,0.20992546277556,-0.111494781043371,-0.0745208270295614,-0.166825276506492,0.0221964378440795,-0.0687287879741659,-0.0399820985848734,-0.0382042252735008,-0.0774704680762524,-0.00818467169061218,0.0570665690450886,-0.0255706213865365,-0.0388721232697872,-0.00807517666727262,0.0400563346514617,-0.134979126368947,-0.0254256723665638,-0.157045737307859,-0.141312706595216,-0.03321353892892,-0.0378767750030018,-0.117029365029066,-0.0940911935102538,0.156735348871289,0.165042113230417,0.0724317819224856,0.168585227932674
PTEN_DN.V1_UP,-0.177053668516275,-0.112692196769855,-0.184755013600798,-0.137315654477298,-0.0294645487470438,0.0241852851552679,-0.00175432902782352,0.0625345540927218,0.000974108001331547,-0.039445339151103,0.0370749082104789,0.0362555889407508,0.0267349906749503,0.0596691998483996,0.157347094759534,0.105758355210886,0.0814767661320459,-0.177102371349305,0.136610212390281,0.0784632763549146,-0.104415814738497,-0.0906291054313505,-0.0805091354568649,-0.140664448464241,0.0435664182121245,0.0189862157352907,0.0121141475358697,-0.0445105445217635,-0.0928523029784367,-0.211446174396043,-0.228215709771629,-0.0275490624802796,0.130843173365901,-0.00930944471649606,0.0268528755136827,0.101141954575454,0.176719224117911,-0.0128718958350741,0.094079140635019,0.0522147263144117,-0.104682857959729,-0.0187729668781811,0.0238644239656879
NOTCH_DN.V1_DN,0.0690663834721296,0.0133944250409948,0.0751779923627812,0.0156349784643741,0.00703682578414572,0.114026114202602,0.0921631451215017,0.0909186563662834,-0.0421698929457321,0.0411892605828916,-0.0358866012291841,0.150438778216859,-0.0375314623477095,0.0563327585361652,-0.0776687496532887,-0.115574740907244,-0.133127483518219,-0.0981836626248943,-0.0589484389986198,-0.154488337203676,-0.0874762386567975,-0.145560110709056,-0.0877056803682291,0.0340282713333744,-0.0281065978395544,-0.0571717246208741,-0.122814025582663,-0.127343060528875,-0.172954577387858,-0.0979690280263942,0.124724390636182,0.0265232738051766,0.0770428162846468,-0.0560135619164435,-0.0320854870731047,0.0930989168766588,0.0335216682630997,0.0966501549909583,-0.0447994748446297,0.0840769472716446,-0.0892773864380772,0.0882268555243148,-0.00738699116914529
NOTCH_DN.V1_UP,-0.0249707027028796,-0.139775848235176,-0.104307143740287,-0.0235979573645175,0.0707066208646193,-0.0643946112704667,0.010541290081797,0.106026945103317,-0.0327770661546866,-0.0216653562743575,0.0771509149001378,0.171131985946697,-0.0351442094237366,0.0131930726379844,0.0220280787478005,0.0388916928807077,-0.0159029064290179,-0.320535327373143,0.085166581902897,-0.055502546141663,-0.107864664581409,-0.182908632766049,-0.209603001701548,-0.0354818064113521,0.0174131576092653,0.0796566709346953,0.149564874425782,0.0584263097986353,-0.0375318499677925,-0.079323217685879,0.0529811702435932,-0.0901022472655856,-0.0305901562100966,-0.00892053696010217,-0.017810471361357,0.0259540847957792,0.0313460336181371,-0.0866309681845943,0.00432275952152872,0.0493423371541845,-0.0165144117188316,-0.00198537464957133,-0.0558803982566511
EIF4E_DN,-0.0137332008269119,-0.0814715546453925,-0.075919059675354,0.206385145123406,-0.0286800591551142,-0.322263630190002,-0.115179272885007,-0.229755006173618,-0.164530835826711,-0.261885532279088,0.17518065301747,0.201435205987732,0.161422712438756,0.153078253222434,0.237635739141701,0.296878791269073,-0.243521274058843,0.0972257477918478,0.320832678941597,0.13668041822719,0.355986209240303,-0.1745821895963,-0.432208666049695,-0.485669687402842,-0.12491016189339,-0.0795643246743467,0.133144865068679,0.121884844002561,-0.121064020851831,0.192139637448611,0.188547242034145,0.0235711871442726,-0.0641086736835266,0.0699963683687952,-0.132254217246857,-0.0558687481577923,0.165342039563747,0.111797995454386,0.0861539113518192,0.0939642590429264,-0.319221218887116,0.116348067517044,-0.289873784404192
EIF4E_UP,0.329904248714311,-0.266441981103636,-0.204167263527191,0.255553764374483,-0.233127154811766,-0.217125117045806,0.413466167869143,0.3972184906573,0.370912882406847,0.425657248029773,0.381433770630724,0.253564424243517,0.187460723297703,0.280811425944291,-0.258173530003976,-0.0999198922088533,-0.131563449918079,-0.180197801889818,-0.133242995220948,0.0128231871648064,-0.301232482754076,-0.360063464532603,-0.395107801540345,-0.234798110655148,-0.112303660590894,-0.305338525626507,-0.243965168456701,-0.238977637002719,-0.346363761665532,0.186517068574781,0.212903393695912,-0.091261354918163,0.15980423199383,0.262616857183741,0.292290963607051,0.256385466679847,0.121324993958558,0.166271051637447,0.311964125482361,-0.105035571822359,-0.287285907765521,-0.173407714145356,-0.143841870915469
CRX_DN.V1_DN,-0.0665382843235799,-0.0579071518945149,-0.00999704393174544,0.100387855754868,-0.0432352997476834,-0.101839515497433,0.0369780990562619,-0.076924492620751,-0.020185754134247,-0.0245653465829547,0.174638944360494,0.147595701032875,0.0949505094061997,0.0750571016283253,0.0952172207002518,0.0834924674915163,-0.0355397088134447,-0.142390026303933,0.0999702627894324,0.0676390225917089,-0.144205439732678,-0.174441104488983,-0.248964626301877,-0.204280543858009,-0.0014342147557202,0.0366307794731433,0.0512485161276706,-0.02364535651091,-0.0639889850924418,-0.191076697942903,-0.0111739391332434,-0.076164128518308,0.0848770591234154,0.00181236878997812,0.0407532586452252,0.107587120507968,-0.017443640035054,0.0516901334783648,0.0715738930034216,0.0532618548578934,-0.224713522978883,0.117818264050055,-0.157723389006649
CRX_DN.V1_UP,0.0563870110266469,-0.102311084943226,-0.0849880347212255,0.0960447522316408,-0.230992674648545,-0.151122002980808,0.189502599630315,0.218315998312698,0.200831283291912,0.351653663469894,0.286274246122663,0.207221668124191,0.0674930967449575,0.201873732630965,0.0795516698762765,-0.047815238495094,-0.0311684448978178,-0.354530895011082,0.0455398569892388,-0.017405071834488,-0.283656054730716,-0.148159402182499,-0.239419843479553,-0.110183665037753,0.164671888589844,-0.0332745629779808,0.0985047532924666,0.146277399661982,-0.0382030764832272,-0.0785097514231511,-0.124407488289963,-0.103881533583336,-0.0571360934366508,-0.0165304492432237,0.0780485179616917,0.136181842795246,0.0454571483297043,-0.0977588449907055,0.0390348476228467,-0.0840765287934502,-0.190297669056051,-0.116141513741196,-0.0315218928094738
CRX_NRL_DN.V1_DN,-0.0126148389482623,-0.148249170098487,-0.080653701848909,0.13301019382057,0.00768082956120944,-0.133640059588765,0.121833802933899,0.0199615708429816,0.0709979538878381,0.0242813026397548,0.205630570070691,0.0685513858455399,0.129042344443573,0.145455829277765,0.0327663429896318,-0.0784814399635632,0.14009883009231,0.015440150772105,-0.0737288563038132,-0.0870330433000581,-0.0458271877454598,-0.17565080524273,-0.32743097236306,-0.283895568194522,0.0146318307974728,-0.172245431075936,-0.16493568994845,-0.126374781506854,-0.147239576166564,0.0987820090632457,0.0544254022801496,0.0524521569796427,0.0901574178927327,0.143404781181557,0.131165213768508,0.127321287318499,0.144989358874959,0.0630890347051017,0.01653128146741,0.00121140473434431,-0.136746036111024,-0.052058055397742,-0.190440003929035
CRX_NRL_DN.V1_UP,0.0863568686410517,-0.16325615825881,-0.0987658504233987,0.179223344730679,-0.33676462647721,-0.307754215491742,0.162092402518036,0.0488187219850831,0.18443528677257,0.239243459268414,0.191734311298997,0.108794811924976,-0.0195359655643085,0.0311963404215818,0.183480459720663,0.160953004941634,-0.154304758174221,-0.190136507583986,0.134774214958827,0.0586694227184567,-0.259399329975149,-0.184996460834593,-0.280345035687531,-0.0994763747171474,0.0956718331611775,-0.041005571916101,0.0566671386480991,0.0595013802551263,-0.0989859133364624,0.134682879799298,0.089387172315879,0.0160265254522039,-0.0107660348949263,0.0558743948779517,0.124834629397536,0.116718377599692,-0.122642074235532,-0.0566290460667851,-0.00536642702106715,-0.117317648976059,-0.133502751069503,-0.11987633487736,-0.0555573090035433
NRL_DN.V1_DN,0.0619504931425136,-0.164820830488314,-0.135030896268348,0.108229142139661,0.084271725829752,-0.086986836492512,0.221439497057002,0.150889808388797,0.0997117812300393,0.139001519769581,0.291551671169716,0.206780554386293,0.164150000794819,0.265474572822179,0.0172341731438574,-0.0692679586530773,0.0961359174534893,-0.214007429849866,-0.12719301196481,-0.141186263809081,-0.197135802161194,-0.17784446739766,-0.376855433044504,-0.360629307788374,-0.0183235596499239,-0.167217991931201,-0.108777388354691,-0.131723313285327,-0.134181807377764,-0.0254046815621954,0.0460327457991478,0.0223553135291564,0.15093912162736,0.183742112301477,0.113514769370167,0.188225239004992,0.214266225708316,0.0724755962479238,0.216132381419292,-0.108185241852375,-0.129590290341862,-0.041916163906087,-0.202989222528241
NRL_DN.V1_UP,0.119108561028366,-0.0881929566667294,-0.121937449128444,0.127659687539125,-0.226976366434816,-0.237264414232355,0.0224839125607372,0.081845116638554,0.101609925119844,0.0720697539732874,0.0773132876632039,-0.0179984733025471,-0.197484551837364,-0.126242885468262,0.256607495145663,0.0900248937330983,-0.0806728017570637,-0.114659540563785,0.159360696162558,0.118640940304665,-0.246312364202111,-0.116915797129161,-0.200449336362059,-0.000281917063262804,0.197061460743708,0.121216610083371,0.161854581631195,0.126541598984786,0.0105673189307127,0.0144159670753934,-0.0959660274603901,-0.101216141245949,0.0284226087749948,-0.201608101378639,-0.0040927210492448,-0.0191255985267485,-0.181203115276493,-0.165582174530098,-0.10176941666158,0.0108761547864873,-0.0998687755944889,0.000119493631285689,-0.0814594068267264
RB_DN.V1_DN,0.0103810503158139,0.0780247133284097,0.165250065098118,0.131842848714701,0.226411064096987,-0.213458222642099,0.0471869189531766,-0.00903155232415784,-0.146006284977398,-0.0605343785167394,0.38583366171058,0.235087251570603,0.0510978132031908,0.307536648073842,0.198975438040558,0.203187249677183,-0.325496715518311,-0.358618960024682,0.269092120907597,0.154706933999455,-0.191876911833726,-0.478915951287746,-0.470478657932715,-0.420460443762079,-0.137132916082267,-0.187469316299678,0.066501586365707,-0.10834344929052,-0.167116112618679,-0.172298894801305,0.0174665513162144,-0.0646718981442483,0.278372909804364,-0.230566412507376,0.0392987235906762,0.29981408883584,0.42405045805752,0.167070600444151,0.231368405473166,0.212517324369316,-0.266200753941685,0.318668493196028,-0.30097711167659
RB_DN.V1_UP,0.0915113091902487,0.0542262486516407,-0.107047523438127,0.169675484508772,-0.23011613981548,-0.379977543382897,0.344507202839496,0.368608109425807,0.219605395439652,0.22904552403591,0.0806414330811548,0.267422979394229,0.200278480627541,0.100772709088085,0.0358518816859546,0.124451170071594,-0.25600057715097,-0.282849235105008,0.104750967327725,0.0890850351303726,-0.33503586971019,-0.285372586411104,-0.404628904969247,-0.260489919894655,-0.0222415228266903,-0.146191327891048,-0.0216389721253058,-0.0990182987682192,-0.348993911747587,0.189507411216267,0.189826368085977,0.118471837616647,0.31038752644295,0.246569619375263,0.258050146392884,0.176204632841599,0.133255407672002,0.353972445407317,0.23998090556667,-0.278462965043707,-0.450477681000317,-0.0350130414989423,-0.39050764337612
RB_P107_DN.V1_DN,0.214862640075853,-0.228886979228449,-0.256617035355233,0.322105928505895,-0.177372368216071,-0.218146279550504,0.182704256874161,0.19778718456375,0.305754755842631,0.226566047939307,0.139450400567004,0.256274071871535,0.122863506881256,0.108469588773678,0.22346235232338,-0.0235103323710308,-0.123892703952323,-0.0840833564908874,-0.0294681658666661,-0.0160458625921277,-0.171903394998681,-0.261815536218788,-0.577118562297642,-0.433106786627257,-0.0990900338661994,-0.407222459879603,-0.266443554455056,-0.265547066688711,-0.304918765623442,0.300575144557273,0.228154970467436,0.101427564244631,0.35329835854096,0.37142103529687,0.249228502030295,0.278729557137395,0.36778155716537,0.399802862668979,0.185033082748753,-0.104956967221408,-0.327509896182379,-0.00823586866145443,-0.271423992940719
RB_P107_DN.V1_UP,0.151861301056345,-0.178572971444636,-0.0955880725423668,0.163879894196972,0.185360639216365,-0.36537150763131,0.471936365396085,0.280894555096681,0.416818693599168,0.419021416586551,0.325716096798948,0.241402413148073,0.397950697281503,0.321501545873356,0.0234444539460106,-0.197119152545046,-0.433245629537237,-0.396892918174147,0.220124704075323,0.117735141329992,-0.422587491261958,-0.339530096880296,-0.473181158959383,-0.458300040567084,0.240765273496413,-0.264574523600663,0.0207333471829015,-0.169250085964695,-0.436146192496257,-0.11530559929622,-0.0951696153870802,0.233087531760757,0.361816020041377,0.104695307262884,0.274052607074208,0.334430745901666,0.258642519772303,0.167372328034961,0.229838564794482,-0.172402222969793,-0.364861328804122,-0.0115655891419061,-0.270559207183377
RB_P130_DN.V1_DN,-0.0887146554809056,0.216118455983466,-0.112221294430517,0.162698212813842,0.11197677605807,-0.07486205503179,0.00332672327644909,0.0231581736100811,0.0331390437234654,0.0660849350963811,0.203269635804576,0.064367646828537,0.198436456098311,0.103501128522023,0.0922480848761977,0.103844296079542,0.0126371778087405,-0.236529067841622,0.0950398839161616,0.057499103880676,-0.0325890565558465,-0.301712976334874,-0.43932876846969,-0.490189772141187,-0.303005329066706,-0.265524004681918,-0.220331425050056,-0.175898041282197,-0.301994979002658,-0.0116430109227663,0.00916943888365257,-0.019966094023622,0.29880396975418,-0.139691782488142,-0.0709002533930046,0.366189043144392,0.465642909807614,0.13306421296343,0.145615433534367,0.224515972538539,0.265131122067148,-0.0156636846544504,-0.0480123939656932
RB_P130_DN.V1_UP,0.233315258836421,0.0492633897236511,-0.000806167687480486,0.296769614047967,-0.120622608819662,-0.19205009008204,0.28954434784857,0.247119221526096,0.276707399752556,0.326889410746627,0.272412763760436,0.220528571290921,0.105309423677757,0.259472359280361,-0.0737284832141418,-0.192011711797665,-0.175288142142267,-0.204421252827147,-0.0228539536006032,-0.201270795880643,-0.27943923480246,-0.232784507860489,-0.332296027838658,-0.181023030928511,0.0179306858919912,-0.148918547610661,-0.0274135551374859,-0.157701191529172,-0.135390336725366,0.135583490223407,0.052997570558813,-0.062838046149282,0.303149596552916,0.13297872322886,0.22098120622199,0.00629391508738719,0.20872934338905,0.164060746517434,0.192607509203096,-0.220267447148115,-0.315598775429474,-0.15902075658288,-0.169266888461105
CAHOY_ASTROCYTIC,0.107393991596407,-0.0883447910585571,-0.260660638719228,0.0696852924888482,0.0573899595228233,-0.0297873903739968,0.10685344830295,0.193859287282371,0.116162083782497,0.0302055437950113,0.0646548990337311,0.124797425010623,-0.0721117439965471,-0.0759728167040449,-0.0021875218317309,0.00163079249030504,0.0472325815418824,0.0498556433501263,-0.0493352484543741,-0.138973201226299,-0.114528630131383,-0.0336348071167642,-0.253527973019816,-0.193599409064539,0.107716365424492,-0.0498230262160543,-0.07570065477922,-0.0482738199586837,-0.112323895415396,0.124006377428971,-0.0558426477547595,-0.136978266887356,0.14449745811641,-0.0104246022873902,-0.050570315734449,-0.193945679215943,0.0901649867782349,-0.0683241894933757,-0.308954594704242,0.0478042646047496,-0.152404287700854,-0.0755523916211589,-0.0408078297432941
CAHOY_ASTROGLIAL,-0.137793625625939,0.0303754846349705,-0.293362691820396,-0.0993821080018225,0.00490210111297798,-0.288115434327822,0.114287899493871,0.221951597726851,0.136177433212007,0.117340718893741,0.104209976501919,0.0598485668771331,0.1208497459355,0.146473869857973,0.188775549055356,0.24865552829054,-0.0591562736737027,-0.301830394294517,0.11098880619253,0.232428025647477,-0.206193493636583,-0.243902682642339,-0.335451695790308,-0.399139340517133,-0.0799780938909229,-0.17552230689315,0.0993872631201799,-0.0079847336250978,-0.294756608813267,-0.155406997521814,-0.0856754118328672,0.115837918116906,0.307402331374875,0.0492606469098525,0.192262736182938,0.160618468830316,0.225269098443415,0.0965267952156938,0.192059189725859,0.0416512062766903,-0.24255797483871,-0.0489758817110885,-0.264648201470976
CAHOY_NEURONAL,-0.132283383093413,-0.0524021117967253,-0.104496327043164,-0.119390207323677,-0.0157957045533046,0.107113568358856,-0.0505330264097027,0.00288673588482929,-0.101061835647786,-0.0328501647266975,-0.0377539314142487,-0.0809844267131551,-0.157327970818082,-0.157867458993922,0.0896322571604123,0.0586475106582023,0.141361730436811,-0.139289438276043,0.0295452089765986,0.174398735961928,-0.19963573988326,-0.0104079291515653,0.083415246579612,0.045720564633448,-0.0271785780787637,-0.0828081470749598,0.0936341552120955,0.000125541707772209,-0.115955114184824,-0.158305634326882,-0.191591647330002,-0.0209139258665925,0.148692612139032,-0.0947251776004049,-0.0271978772715112,-0.0394159722380557,0.045879766948971,-0.184297683650978,0.0266041474241029,0.0444953323751141,0.145617613431577,0.0361421617890203,0.151213660815156
CAHOY_OLIGODENDROCUTIC,-0.0102024202346878,-0.222138279905654,-0.396392950757754,-0.0992462737587723,-0.12802186739561,-0.284093213422348,0.425318669675722,0.400720802743176,0.403550554033243,0.464185479656099,0.342166566892351,0.141439563566638,0.303375575304385,0.321930365541153,0.0785206677913235,-0.0924446805289934,-0.127329084273572,-0.264753024089682,0.120414122835614,-0.137765207295285,-0.461488391456742,-0.129262371616417,-0.382056234480498,-0.209583128855093,0.188626129016826,-0.284078734070693,-0.117333580860226,-0.0466254032245549,-0.315601362353757,-0.0924441550172646,-0.331555955487976,0.193672074434547,0.354080476764232,0.118626883704612,0.19163960625649,0.188812252200596,0.225492154832757,-0.0409959126288741,0.134333267410351,-0.171722304021871,-0.344458877050781,-0.108452872622268,-0.288927252174405
RPS14_DN.V1_DN,0.400886021407048,-0.139182662438872,-0.0660918911422587,0.331824476594686,-0.135124442043586,-0.283875891459221,0.238017274258997,0.0986539204103844,0.264114578756954,0.268893320586129,0.386900906345946,0.252118335736501,0.262914721959813,0.313965329341312,-0.110053230661443,-0.119317880717695,-0.269065936208337,-0.262856821931987,-0.0434342405373343,-0.0500635489156719,-0.353672111249712,-0.356474414802175,-0.455305092380053,-0.379996392568442,0.0695928526025448,-0.326083270409235,-0.207931318820424,-0.178400843015205,-0.291367418138339,0.213688250675541,0.19195276998974,0.106267765231446,0.363070339422829,0.183956014170558,0.122994625114896,0.211161399978732,0.254297963623819,0.10928112191493,0.283959840113556,-0.172557864748579,-0.269413695764026,0.0576263025673018,-0.267860894069154
RPS14_DN.V1_UP,-0.167102804490381,-0.00386403174588845,-0.0641191691902911,-0.00248175779075185,0.0779964490779929,-0.117901093795189,-0.0212517743741511,-0.0398587881222568,-0.152713813789351,-0.107913253474745,0.00950141313914907,0.11149173089383,-0.11646050089816,-0.136806264167427,0.273921123626218,0.182474465253004,-0.0542597412692691,-0.0442331644806834,0.108786692093357,0.122736678239981,0.0829469740065039,-0.137907249658823,-0.150839634433194,-0.23904485447305,0.00825838071985194,-0.0531113268941576,0.100675388842764,-0.0327937146678305,-0.087511315445378,0.0235698551070127,-0.00357080101363283,-0.139768298036171,-0.0348260552504024,-0.241031948566189,-0.115009369624999,-0.0408975816552292,0.142859022694923,-0.198099057462692,-0.163282149970716,0.275303845057074,-0.0947146100900869,0.0678355772811756,-0.0373635327779992
IL15_UP.V1_DN,-0.124581837057221,-0.0949179135745331,-0.0421295170264103,-0.175990239310208,0.105170267333168,-0.0147436350578807,0.0317430592319977,0.0055705228241443,0.115852734470081,0.0975217285006637,-0.048148166299461,-0.105851317659557,0.0372978155521257,-0.187713317045744,0.128629068989918,0.0527487868694573,0.0159055403870837,-0.177689899323844,0.15679476594739,0.0202947997898017,-0.344462363943057,-0.00681605029630369,-0.0404063602684313,0.00873534456842379,0.111602181016969,-0.0406242657055666,0.0713820701946436,-0.0815740557295083,-0.0523974562885583,-0.245232195469506,-0.292869342276586,0.0996653316088125,0.199153177534808,0.0324216230750542,0.0353967824852491,0.00405031872919442,0.0661352844474551,-0.0995306716178128,-0.0896945067854805,0.0505776923147024,-0.0337551904021508,0.123890544254056,0.0616605912556283
IL15_UP.V1_UP,0.127031653418782,-0.207094932583618,-0.215002809206297,0.201543103068978,-0.257340716584191,-0.344667266265741,-0.0650623374105853,-0.037138047139441,-0.0853371140836531,-0.0494420344271226,0.108705436212074,0.155374830017337,-0.0320374446621272,0.0315397621341302,0.276857491394149,0.240760941819613,-0.153648158575234,0.0180273154303914,0.127015727768435,0.111627931812986,0.123627701824924,-0.166299308032367,-0.215265999817091,-0.32004119302972,-0.0481017367996798,-0.0651913384790081,0.0916751846572438,-0.184282067026898,-0.134697824362643,0.112855006006584,0.210071160044738,0.146183796999497,0.0779399373518608,0.0178344763626273,0.0754682343567759,0.189092270787916,0.0454793264087825,0.16809809168373,0.193573152656673,-0.182550605731778,-0.314698145800927,-0.0588028772226957,-0.293649929911596
IL2_UP.V1_DN,-0.21226090412545,-0.0585955918750412,-0.0785185624595282,-0.183633750873884,0.100444494973313,-0.117055832590969,-0.0481983166898121,-0.135974712303623,-0.141906593567765,-0.119022110623599,-0.149370385962213,0.00132688467181336,-0.0540984719480417,-0.13762808094318,0.22515644754319,0.216837843635509,0.147580348929132,-0.125570301717473,0.172626814664004,0.0440433055132144,-0.230047656092394,0.0351416200398922,-0.0295361921254794,0.00568038816558258,0.169919439423582,0.0830557572857515,0.0835192386160867,0.178424499381464,0.151728095640429,-0.167669369567782,-0.140257951564798,-0.139947712866364,-0.00564774325725911,-0.160625166603999,-0.23812071442842,-0.00263818549463282,-0.0744005823554816,-0.200912841320589,-0.058813258168645,0.182111845261039,0.0912951665256225,0.157718648715658,0.0911590311067169
